"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-21","1997-12-05",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","1997","","CAMION TRACTOR","67","IVECO","03","160E23T","1","Privado","Física","GRAL RODRIGUEZ","BUENOS AIRES","Masculino","1961","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-21","2005-06-09",1175,"LANUS Nº 5","Buenos Aires","Protocolo 21","2005","","FURGON TERMICO","092","MERCEDES BENZ","172","710","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1942","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-08","1998-09-30",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","LA TABLADA PDO DE LA MATANZA","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-01","2008-06-18",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Importado","2008","","CAM.TISOF C.CER.C/EQ.DE FRI","072","KIA","076","K-2700","1","Privado","Física","JOSÉ INGENIEROS","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","2009-01-14",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-28","1992-10-05",1261,"MARCOS PAZ","Buenos Aires","Nacional","1992","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-16","1998-08-21",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-20","1994-02-11",1265,"PILAR Nº 3","Buenos Aires","Nacional","1994","","BREAK 4 PUERTAS","37","RENAULT","10","RENAULT 18 TX BREAK","1","Privado","Física","B FREIXAS","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-15","2000-10-13",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2000","","RURAL 3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Masculino","1970","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-20","2007-08-14",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2010-04-05",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1994","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","2002-10-03",1273,"MORENO Nº 4","Buenos Aires","Nacional","2002","","BERLINA 4 PTAS","37","RENAULT","FE","MEGANE RN TRI AA 16V F2","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1972","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2008-05-30",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2008","","UTILITARIO","08","CHEVROLET","BR","CORSA CLASSIC 3 P CARGO 1.6N","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","1998-12-10",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1998","","BERLINA 3 PUERTAS","37","RENAULT","CB","CLIO RL 3PTAS A.A.","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","1999-12-23",1278,"ZARATE Nº 3","Buenos Aires","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CM","MEGANE RXE TRIC 2.0","1","Privado","Física","ZARATE","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-08","2000-11-30",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2000","","FURGON 4P","34","PEUGEOT","11","PARFUD8PLDAA","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-16","1998-04-08",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","1998","","BERLINA 5 PUERTAS","37","RENAULT","CV","CLIO RN 5 PTAS PACK A.A.","1","Privado","Física","TEMPERLEY","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2000-02-24",1275,"ENSENADA","Buenos Aires","Nacional","2000","","BERLINA 4 PUERTAS.","37","RENAULT","EY","MEGANE RT TD TRI ABS F2","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1973","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","1999-09-28",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-17","1995-01-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","1995","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","50","L 1215/48","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2000","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-02","2000-10-31",1293,"PILAR Nº 4","Buenos Aires","Nacional","2000","","FURGON VIDR.C/ASIENTOS","53","VOLKSWAGEN","58","CADDY 1.9 SD 001","1","Privado","Física","VILLA ASTOLFI","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-27","2005-11-17",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-09-24","2008-01-10",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1947","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-24","2000-12-14",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2000","","RURAL","08","CHEVROLET","85","CORSA WAGON WIND 1.7 D","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-10","1994-01-27",1302,"NECOCHEA Nº 3","Buenos Aires","Importado","1994","","SEDAN","127","SUZUKI","016","SIDEKICK JX","1","Privado","Física","NECOCHEA","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-13","1994-03-14",1305,"HURLINGHAM Nº 3","Buenos Aires","Protocolo 21","1994","","SEDAN","104","PEUGEOT","027","205 XS","1","Privado","Física","VILLA TESEI","BUENOS AIRES","No identificado","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-20","2009-07-28",1308,"MERLO Nº 4","Buenos Aires","Nacional","2009","","FURGON VID.C/ASIENTO","37","RENAULT","WB","KANGOO CONFORT 1.5 DCICDAADAPKELE 1P 600","1","Privado","Física","LIBERTAD MERLO","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-28","1994-03-11",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Importado","1994","","COUPE 3 PUERTAS","112","RENAULT","109","19 COUPE","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-03","2008-10-30",1306,"PILAR Nº 5","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","MANUEL ALBERTI","BUENOS AIRES","Femenino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","1994-09-13",1185,"ADROGUE Nº 3","Buenos Aires","Importado","1994","","BREAK","NOS","PEUGEOT","EEZ","405 2.0 EMBASSY","1","Privado","Física","ADROGUE","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-16","1993-09-17",21068,"ROSARIO Nº 17","Santa Fe","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","9Z","RENAULT 19 RN BIC","1","Privado","Física","IBARLUCEA","SANTA FE","Femenino","1985","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2006-10-27",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2006","99","FURGON VIDRIADO","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-14","2014-05-09",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2014","99","FURGON VID C/ASIENTOS","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","GARIN","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-07","2006-06-14",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2006","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-15","2011-08-03",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Nacional","2011","99","FURG.VID C/ ASIENTOS","07","CITROEN","77","BERLINGO FURGON 1.6 HDI FULL AM51","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1986","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-06","2017-09-29",1079,"RAUCH","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DD","170E22TLM2B","1","Privado","Jurídica","RAUCH","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2013-04-17",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Protocolo 21","2013","94","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","844","L-1624","1","Privado","Jurídica","ITUZAINGO","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2015-07-08",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2015","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Jurídica","EZPELETA","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-30","2015-04-27",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2014","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EN","BMO 695 VERSION ATRON 1624 45","1","Privado","Jurídica","SAN JUSTO","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-24","2014-11-03",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Nacional","2014","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EN","BMO 695 VERSION ATRON 1624 45","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-09","2014-10-22",1162,"OLAVARRIA Nº 2","Buenos Aires","Protocolo 21","2014","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Física","OLAVARRIA","BUENOS AIRES","No identificado","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-18","2017-09-11",21059,"ROSARIO Nº 16","Santa Fe","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","547","R400 A4X2","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","2007","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-10","2013-01-04",1186,"MORENO Nº 2","Buenos Aires","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","759","LS-1634","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-21","2012-11-15",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Importado","2012","91","CHASIS C/CABINA DORMITORIO","092","MERCEDES BENZ","896","ATEGO 1725","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1976","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-24","2016-08-19",4073,"ALEJO LEDESMA","Córdoba","Protocolo 21","2016","91","CHASIS C/CABINA DORMITORIO","120","SCANIA","462","G310 B4X2","1","Privado","Física","GENERAL BALDISSERA","CORDOBA","Masculino","1953","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-17","2014-07-01",2064,"CAPITAL FEDERAL Nº 064","Ciudad Autónoma de Bs.As.","Nacional","2014","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-09-29","2008-12-05",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2008","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
