"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-20","1999-06-28",13030,"MENDOZA Nº 18","Mendoza","Nacional","1999","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","27","GOL MI","1","Privado","Física","EL PLUMERILLO","MENDOZA","Femenino","1984","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-06","2000-01-26",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","2000","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","46","GOL 1.9 SD 011","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-23","2015-03-17",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-06","2009-02-03",1175,"LANUS Nº 5","Buenos Aires","Protocolo 21","2009","17","CHASIS C/CABINA","092","MERCEDES BENZ","844","L-1624","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2014-02-05",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-20","2008-04-15",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2008","17","SEDAN 5 PUERTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1985","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-28","2008-09-30",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","G. DE LAFERRERE","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2005-11-29",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","CR","206 XRD PREMIUM 5P","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-27","2014-05-28",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","","17","SEDAN 5 PUERTAS","37","RENAULT","ZU","CLIO MIO 5P CONFORT PLUS ABS ABCP","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-19","2018-08-02",4041,"CORDOBA Nº 09","Córdoba","Nacional","2018","17","SEDAN 5 PUERTAS","37","RENAULT","2N","NUEVO SANDERO EXPRESSION PACK","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1976","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-12","2005-07-11",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2005","17","SEDAN 5 PUERTAS","34","PEUGEOT","DX","307 XS 1.6 5P","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-27","2013-01-07",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","17","FIAT","AT","PALIO FIRE 5P 1.4 8V BENZ EOBD","1","Privado","Física","SAN JOSÉ","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-13","2016-01-20",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","2016","17","SEDAN 5 PUERTAS","08","CHEVROLET","DU","AGILE LT 5P 1.4N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1973","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2012-04-04",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SG","SURAN 1.6L 5D 814","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-13","2006-07-12",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","RF","CLIO 1.5 AUTENTIQUE DIESEL AA F4","1","Privado","Física","GREGORIO DE LA FERRERE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2016-01-29",1308,"MERLO Nº 4","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-19","2015-08-14",1306,"PILAR Nº 5","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","2B","CLIO MIO 5P CONFORT PACK SAT","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2000-01-24",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2000","17","BERLINA 5 PTAS","37","RENAULT","DU","CLIO RN 5 PTAS PACK AA DA","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","1998-04-30",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","1998","17","SEDAN 5 PUERTAS","17","FIAT","26","PALIO HL 5P 1.6 16V","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-28","2005-06-01",4037,"CORDOBA Nº 06","Córdoba","Nacional","2005","17","SEDAN 5 PTAS","37","RENAULT","MA","CLIO2 F2 RL DIE AA AUTENTIQUE","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1997","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","2013-06-17",1318,"BERAZATEGUI Nº 5","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LR","308 FELINE HDI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-14","2011-08-25",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2004-04-28",1307,"LANUS Nº 10","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","EJ","206 XT 1.6 5P ABS","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-15","2005-01-18",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","DX","307 XS 1.6 5P","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","No identificado","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-12","2004-08-19",1310,"LA PLATA Nº 17","Buenos Aires","Nacional","2004","17","SEDAN 5 PUERTAS","19","FORD","PV","FOCUS AMBIENTE 5P 1.8L TD","1","Privado","Física","GORINA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","2011-06-23",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Nacional","2011","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1993","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-15","2000-12-28",1310,"LA PLATA Nº 17","Buenos Aires","Nacional","2000","17","SEDAN 5 PUERTAS","37","RENAULT","CN","CLIO RL 5 PTAS","1","Privado","Física","LISANDRO OLMOS","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-27","2011-10-13",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","07","CITROEN","90","C4 5P 1.6I 16V X PACK LOOK","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-30","2009-02-10",1318,"BERAZATEGUI Nº 5","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1966","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-14","2009-01-07",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","LAFERRERE","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-13","2015-09-14",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2015","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1983","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-12","2015-06-03",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Física","LAFERRERE","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-15","2014-09-26",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","17","FIAT","BN","PALIO (326) ESSENCE 5P 1.6 16V","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","2014-08-19",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","2007-09-27",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2007","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","KR","SURAN 60D","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-14","2014-01-31",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-05","2016-02-02",1307,"LANUS Nº 10","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-12","2018-05-30",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2003-05-22",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","34","PEUGEOT","CK","206 XR PREMIUM 1.6 5P","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-02","2005-11-24",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","CJ","206 XR CONFORT 1.4 5P","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","2004-06-18",4069,"RIO CEBALLOS","Córdoba","Nacional","2004","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA DIR GAS 1.8","1","Privado","Física","SALSIPUEDES","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-28","2017-05-10",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","37","RENAULT","ZN","KANGOO PH3 AUTH. PLUS 1.6 2P","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-20","2004-11-09",1268,"TANDIL Nº 3","Buenos Aires","Protocolo 21","2004","17","CHASIS C/CABINA","092","MERCEDES BENZ","769","L1634","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-05","1997-06-06",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1997","17","SEDAN 5 PTAS","37","RENAULT","BC","CLIO RT 5 PTAS.AA DA","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2013-04-08",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LR","308 FELINE HDI","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-14","2004-12-29",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA/DIR GAS 1.8","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-30","2011-03-09",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","NC","SURAN 1.6L 5D 11B","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-20","2008-06-17",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","HX","206XS PREMIUM HDI 5P","1","Privado","Física","EL TALAR","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","2007-07-19",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","53","VOLKSWAGEN","KP","SURAN","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-19","2000-05-05",4077,"CORDOBA Nº 23","Córdoba","Nacional","2000","17","SEDAN 5 PUERTAS","34","PEUGEOT","AY","206 XT","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1970","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","2013-04-10",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","TORTUGUITAS","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-20","2000-01-03",1251,"LANUS Nº 8","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","37","RENAULT","CP","CLIO RL 5 PTAS. AA","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-19","2012-08-28",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2012","17","CHASIS C/CABINA","092","MERCEDES BENZ","272","710","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Femenino","1974","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","2016-09-12",1251,"LANUS Nº 8","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","07","CITROEN","CB","BERLINGO MULTISPACE HDI 92 XTR","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2010-05-11",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-01","2008-11-12",1273,"MORENO Nº 4","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","TRUJUI","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","2009-04-03",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","17","FIAT","AP","PALIO FIRE RSTII 5P 1.4","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-05","2011-04-19",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","NB","SURAN 1.6L 5D 11A","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-05","1998-06-18",1249,"BERISSO Nº 1","Buenos Aires","Nacional","1998","17","SEDAN 5 PUERTAS","37","RENAULT","CF","MEGANE RXE BIC.","1","Privado","Física","BERISSO","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","2016-10-03",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-22","2000-06-30",1163,"MAR DEL PLATA Nº 05","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","08","CHEVROLET","79","CORSA WIND 1.6 M.P.F.I.5P","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2011-02-09",4089,"LA CALERA","Córdoba","Nacional","2011","17","SEDAN 5 PUERTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","LA CALERA","CORDOBA","Masculino","1983","ARGENTINA",100,"14","ARG"
"COMUNICACIÓN DE RECUPERO","2021-07-26","2010-02-25",1257,"MORENO Nº 3","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-26","1999-01-27",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1999","17","SEDAN 5 PTAS","19","FORD","JF","ESCORT GHIA 1.8 5P N","1","Privado","Física","JOSÉ LEÓN SUÁREZ","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-08","2012-02-23",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","PE","SURAN 1.6L 5D","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-15","2000-12-29",1257,"MORENO Nº 3","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","37","RENAULT","FA","MEGANE RN TD BIC AA F2","1","Privado","Física","FRANCISCO ALVAREZ","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-23","2015-06-18",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","BOSQUES","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-30","2014-08-22",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","08","CHEVROLET","DU","AGILE LT 5P 1.4N","1","Privado","Física","INGENIERO JUAN ALLAN","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-07","1999-07-27",1257,"MORENO Nº 3","Buenos Aires","Nacional","1999","17","SEDAN 5 PUERTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-05","2017-04-07",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-15","2013-04-23",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","ML","308 ALLURE 1.6N NAV","1","Privado","Física","ARTURO SEGUI","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-16","2009-06-02",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","07","CITROEN","64","C4 5P 2.0I 16V SX","1","Privado","Jurídica","LOMA HERMOSA","BUENOS AIRES","No aplica","2013","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-29","2012-04-26",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","07","CITROEN","AK","BERLINGO MULTISPACE 1.6I HDI SX AM53","1","Privado","Física","JUAN MARIA GUTIERREZ","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-21","2006-12-15",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","KP","SURAN 60B","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-07-22","2006-06-20",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","53","VOLKSWAGEN","KN","SURAN 60A","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
