"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2000-07-04",13032,"MAIPU Nº 2","Mendoza","Nacional","2000","18","SEDAN 3 PTAS","17","FIAT","60","PALIO S (3P)","1","Privado","Física","GENERAL GUTIERREZ","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","2000-08-02",13034,"GODOY CRUZ","Mendoza","Nacional","2000","18","SEDAN 3 PTAS","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P","1","Privado","Física","PRESIDENTE SARMIENTO","MENDOZA","Femenino","1994","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2000-06-09",7007,"TRELEW Nº 1","Chubut","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","38","GOL","1","Privado","Física","TRELEW","CHUBUT","No identificado","1992","ARGENTINA",100,"26","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2009-06-18",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","2009","18","SEDAN 3 PUERTAS","34","PEUGEOT","JF","207 COMPACT XR 1.4 3P","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","1996-05-22",13034,"GODOY CRUZ","Mendoza","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL CLI","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1988","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2003-01-02",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2003","18","SEDAN 3 PTAS","53","VOLKSWAGEN","EC","GOL 1.6","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2006-08-01",2071,"CAPITAL FEDERAL Nº 071","Ciudad Autónoma de Bs.As.","Nacional","2006","18","SEDAN 3 PUERTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1990","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2002-01-08",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","2002","18","SEDAN 3 PTAS","34","PEUGEOT","23","206XRD3PKDAB","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1998","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","1999-07-23",4008,"CORDOBA Nº 04","Córdoba","Nacional","1999","18","SEDAN 3 PTAS","37","RENAULT","DT","CLIO RN 3 PTAS.PACK AA DA","1","Privado","Física","CAPITAL","CORDOBA","No identificado","1961","No identificado",100,"14",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","1999-12-21",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","20","PALIO EL 3P.","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1993","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","1997-05-14",4010,"COSQUIN Nº 1","Córdoba","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","LA FALDA","CORDOBA","Masculino","2000","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-07","2009-03-30",2101,"CAPITAL FEDERAL Nº 101","Ciudad Autónoma de Bs.As.","Nacional","2009","18","SEDAN 3 PTAS","37","RENAULT","VF","RENAULT CLIO 3 PTAS 1.6 SL SPORTWAY","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","1999-12-16",2024,"CAPITAL FEDERAL Nº 024","Ciudad Autónoma de Bs.As.","Nacional","1999","18","SEDAN 2 PUERTAS","17","FIAT","46","UNO S (1,7 D. - 3 P.)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","1997-01-02",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1972","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2000-09-28",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","42","GOL 1.6 01A","1","Privado","Física","SAN JUSTO","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2011-06-07",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2011","18","SEDAN 3 PTAS","37","RENAULT","UJ","CLIO 3 PTAS PACK","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","1998-12-21",4006,"CORDOBA Nº 02","Córdoba","Nacional","1998","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1983","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2007-11-07",13013,"MENDOZA Nº 07","Mendoza","Nacional","2007","18","SEDAN 3 PTAS","08","CHEVROLET","BA","CORSA 3 PTAS CITY 1.6N","1","Privado","Física","","MENDOZA","Masculino","1978","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","1993-06-21",1308,"MERLO Nº 4","Buenos Aires","Nacional","1993","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","MARIANO ACOSTA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2005-05-20",13013,"MENDOZA Nº 07","Mendoza","Nacional","2005","18","SEDAN 3 PTAS","08","CHEVROLET","AM","CORSA CLASSIC 3P BASE 1.6N  /2005","1","Privado","Física","VISTALBA","MENDOZA","No identificado","1980","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2010-02-18",15015,"NEUQUEN Nº 6","Neuquén","Nacional","2010","18","SEDAN 3 PTAS","34","PEUGEOT","JF","207 COMPACT XR 1.4 3","1","Privado","Física","NEUQUEN","NEUQUEN","No identificado","1976","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2009-07-30",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2009","18","SEDAN 3 PTAS","08","CHEVROLET","CN","CORSA CLASSIC 3 PTAS LIFE 1.4N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1991","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","1999-12-17",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","1999","18","SEDAN 3 PUERTAS","08","CHEVROLET","BB","CORSA WIND 1.7 DIESEL 3 PTAS","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1958","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2005-12-21",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2005","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-17","2007-01-15",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2007","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","KP","SURAN 60B","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2010-10-29",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JM","207 COMPACT XT 1.6 5P TIPTRONIC","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2019-01-28",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2019","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","5W","SURAN 1.6L 5D TRACK 350","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-22","2016-07-26",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","80","HONDA","11","HR-V EXL CVT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","2004-06-02",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2004","17","SEDAN 5 PUERTAS","37","RENAULT","LK","CLIO2 F2 RT DIE PRIVILEGE","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1982","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2015-11-25",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Física","ALDO BONZI","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2010-01-06",1176,"SAN ISIDRO Nº 05","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","19","FORD","VL","FOCUS ONE AMBIENTE 5P 1.6L N","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2011-03-09",1141,"TIGRE Nº 2","Buenos Aires","Protocolo 21","2011","17","CHASIS C/CABINA","136","VOLKSWAGEN","319","13.180","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","2009-07-07",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2011-09-22",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-02","2017-05-22",1273,"MORENO Nº 4","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2016-03-15",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1970","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2009-05-11",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","BILLINGHURST","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-07","2012-01-06",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","XJ","KANGOO CAMPUS 1.5 DCI 2P","1","Privado","Física","R CASTILLO","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-20","2016-04-20",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1984","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2012-02-16",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","37","RENAULT","UV","KANGOO AUTH. PLUS 1.6 DA AA CD PK 2P","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","1997-10-30",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1997","17","SEDAN 4 PUERTAS","17","FIAT","63","UNO CSD 1.7 5P","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2011-08-01",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","53","VOLKSWAGEN","PE","SURAN 1.6L 5D 1200/21B","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2008-05-22",1135,"LANUS Nº 4","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","CM","206 XT 1.6 5P","1","Privado","Física","MTE CHINGOLO","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","2015-06-26",1192,"MORON Nº 07","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","2C","CLIO MIO 5P DYNAMIQUE SAT","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2012-04-16",1192,"MORON Nº 07","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SK","SURAN 1.6L 5D 166","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2012-04-26",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SJ","SURAN CROSS 1.6L 5 DOOR609","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2015-09-22",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","19","FORD","XC","FOCUS 5P 2.0L N MT SE","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","1994-03-02",1261,"MARCOS PAZ","Buenos Aires","Nacional","1994","17","SEDAN 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","2007-03-28",1028,"DOLORES","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","DOLORES","BUENOS AIRES","Femenino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","1998-06-10",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","17","FIAT","27","PALIO HLD 5P","1","Privado","Física","BILLINGHURST","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2001-07-24",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","37","RENAULT","GL","CLIO RN CA","1","Privado","Física","EL TALAR","BUENOS AIRES","Masculino","1948","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-22","2010-02-19",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","34","PEUGEOT","JU","207 COMPACT XS 1.9D 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2014-01-23",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","LM","308 ACTIVE HDI","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","2014-07-07",1208,"MERCEDES Nº 2","Buenos Aires","Protocolo 21","2014","17","CHASIS C/CABINA","136","VOLKSWAGEN","249","17220","1","Privado","Jurídica","MERCEDES","BUENOS AIRES","No aplica","1981","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","2011-01-04",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","FF","307 XS PREMIUM 2.0 5P 143 CV","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","1996-12-03",1145,"QUILMES Nº 4","Buenos Aires","Nacional","1996","17","SEDAN 5 PTAS","34","PEUGEOT","33","306 XRD 1.9","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-01","2011-08-25",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","19","FORD","VX","FOCUS TREND 1.6L NAFTA","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-15","1998-11-30",1103,"ZARATE Nº 1","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","37","RENAULT","CF","MEGANE RXE BIC./98","1","Privado","Física","SIN INFORMAR","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-29","2013-12-02",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YZ","CLIO MIO 5P CONFORT PLUS","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-16","2007-06-01",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FZ","206 PREMIUM 1.6 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-12-06","2008-02-15",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","07","CITROEN","40","BERLINGO MULTISPACE 1.9D PACK","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-14","2014-01-20",1186,"MORENO Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","VF","SURAN 1.6L 5P 766","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-23","2008-03-11",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2008","17","CHASIS C/CABINA","047","FORD","745","CARGO 1722E","1","Privado","Jurídica","CAÑUELAS","BUENOS AIRES","No aplica","1990","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2013-01-10",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LK","308 ACTIVE 1.6N","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","2010-08-25",1134,"LANUS Nº 3","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","NB","SURAN 1.6L 5D 11A","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-09","2015-01-07",1118,"QUILMES Nº 2","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","BERNAL OESTE","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-21","2004-08-12",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2004","17","SEDAN 5 PUERTAS","34","PEUGEOT","EG","206 XRD CONFORT 5P","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-10","2010-11-30",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JU","207 COMPACT XS 1.9D 5P","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-27","2001-07-18",1135,"LANUS Nº 4","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","34","PEUGEOT","13","206XRN5PK","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-13","2009-11-03",1118,"QUILMES Nº 2","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","17","FIAT","AT","PALIO FIRE 5P 1.4 8V BENZ EOBD","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-02","2021-07-07",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","2021","17","SEDAN 5 PUERTAS","37","RENAULT","3U","SANDERO PH2 ZEN 1.6","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-30","2016-10-07",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","34","PEUGEOT","NH","308 FELINE THP","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-02","1997-08-28",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1997","17","SEDAN 5 PTAS","19","FORD","62","ESCORT L.X 1.8","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-06","2016-04-26",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2J","CLIO MIO 5P DYNAMIQUE MY16","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-01","2000-09-12",1273,"MORENO Nº 4","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","37","RENAULT","ES","MEGANE RN BIC AA 16V F2","1","Privado","Física","CUARTEL V","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-12-28","2006-11-10",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","KP","SURAN 60B","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
