"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","1998-11-13",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA/1998.","1","Privado","Física","LAFERRERE","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-04","2004-03-10",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2004","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","ENSENADA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-04","1998-08-10",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2008-06-12",1199,"LANUS Nº 6","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","2011-05-09",21032,"ROSARIO Nº 05","Santa Fe","Nacional","2011","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","1994-09-19",4062,"CORDOBA Nº 19","Córdoba","Protocolo 21","1994","","AUTOMOVIL","","PEUGEOT","","405 GLD","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1970","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2000-09-07",1273,"MORENO Nº 4","Buenos Aires","Nacional","2000","","CAMION TRACTOR","67","IVECO","03","160E23T","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1993-11-12",2016,"CAPITAL FEDERAL Nº 016","Ciudad Autónoma de Bs.As.","Importado","1993","","SEDAN","","NISSAN","","ALTIMA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1932","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","1993-06-23",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Importado","1993","","SEDAN","044","FIAT","141","DUNA SL 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1995-01-03",21071,"SANTO TOME","Santa Fe","Importado","1995","","BREAK","072","KIA","013","SPORTAGE","1","Privado","Física","SANTO TOMÉ","SANTA FE","No identificado","1980","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-11","1998-09-03",1261,"MARCOS PAZ","Buenos Aires","Nacional","1998","","FURGON VIDRIADO","29","MERCEDES BENZ","90","SPRINTER310D/F3000","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-31","1993-12-28",1261,"MARCOS PAZ","Buenos Aires","Nacional","1993","","FURGON VIDRIADO","37","RENAULT","34","TRAFIC","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-15","2005-09-30",21056,"ROSARIO Nº 13","Santa Fe","Nacional","2005","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","1996-01-25",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","1996","","BERLINA 4 PTAS","37","RENAULT","AJ","RENAULT 19 RN INYEC.(TRI)","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","1996-05-13",13009,"GENERAL SAN MARTIN Nº 2","Mendoza","Nacional","1996","","BERLINA 4 PTAS","37","RENAULT","BA","RENAULT 19 RL TRI/AAC/SD","1","Privado","Física","MONTECASEROS","MENDOZA","Femenino","1991","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","1998-07-13",4007,"CORDOBA Nº 03","Córdoba","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS.","1","Privado","Física","CÓRDOBA","CORDOBA","Femenino","1968","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","2009-01-06",4061,"CORDOBA Nº 18","Córdoba","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1971","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-02","2001-02-28",4079,"JESUS MARIA Nº 3","Córdoba","Nacional","2001","","RURAL 3 PTAS.","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","ESTACIÓN JUÁREZ CELMAN","CORDOBA","Masculino","1979","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","1999-09-20",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Nacional","1999","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER310D/F3000 2000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1950","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","1994-02-01",1303,"ITUZAINGO Nº 4","Buenos Aires","Importado","1994","","MICROBUS","","ASIA","","TROPIC 12 C","1","Privado","Física","CASTELAR","BUENOS AIRES","No identificado","1968","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-04","1996-10-25",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","1996","","AMBULANCIA","37","RENAULT","34","TRAFIC LARGO DIESEL","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-14","2001-05-23",2079,"CAPITAL FEDERAL Nº 079","Ciudad Autónoma de Bs.As.","Nacional","2001","","FURGON C/EQ FRIO","68","TOYOTA","01","HILUX 4X2 CABINA SIMPLE STD","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-25","2007-02-01",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2000-11-28",1306,"PILAR Nº 5","Buenos Aires","Nacional","2000","","FURGON 4P","34","PEUGEOT","10","PARFUD8PLDA","1","Privado","Física","PRESIDENTE DERQUI","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2005-07-27",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2005","","FURGON","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","I. CASANOVA. LA MATANZA","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-30","1998-07-17",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS","1","Privado","Física","SAN JOSE","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-15","2007-05-29",21059,"ROSARIO Nº 16","Santa Fe","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1973","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","2006-08-16",15008,"CENTENARIO Nº 1","Neuquén","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CENTENARIO","NEUQUEN","Masculino","1970","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-18","2006-08-22",1310,"LA PLATA Nº 17","Buenos Aires","Nacional","2006","","FURGON VIDRIADO","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","MELCHOR ROMERO","BUENOS AIRES","Femenino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","1993-11-22",13011,"MENDOZA Nº 05","Mendoza","Importado","1993","","COUPE","102","NISSAN","026","NX COUPE TBAR-HAYALVFB13EWAKDWAA","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1979","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","1994-01-12",13011,"MENDOZA Nº 05","Mendoza","Importado","1993","","CAMIONETA","047","FORD","110","F 150 XLT","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1954","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2009-08-14",1239,"QUILMES Nº 8","Buenos Aires","Nacional","2009","99","FURGON VID. C/ASIENTOS","37","RENAULT","UT","KANGOO GRAND CONFORT 1.5 DCI 2P","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-07","2011-12-01",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","2011","99","FURGON VID C/ASIENTOS","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1973","ARGENTINA",100,"02","ARG"
"COMUNICACIÓN DE RECUPERO","2022-03-07","2013-05-02",1107,"LANUS Nº 2","Buenos Aires","Importado","2013","98","SEDAN 3 PUERTAS CON PORTON","058","HYUNDAI","336","VELOSTER","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2010-07-06",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2010","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-10","2014-03-26",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2014","92","TRACTOR C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Jurídica","VALENTIN ALSINA","BUENOS AIRES","No aplica","2015","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-21","2020-09-24",4027,"RIO SEGUNDO Nº 1","Córdoba","Protocolo 21","2020","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","D32","AXOR 2544 LS","1","Privado","Física","RIO SEGUNDO","CORDOBA","Masculino","1965","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-04","2015-03-18",24005,"RIO GRANDE Nº 3","Tierra del Fuego","Protocolo 21","2015","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","384","19.320 E","1","Privado","Jurídica","RIO GRANDE","T.DEL FUEGO","No aplica","1986","No aplica",100,"94",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-21","2009-05-05",1107,"LANUS Nº 2","Buenos Aires","Nacional","2009","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-29","2007-02-08",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","AS","SPRINTER 311 CDI/F 3000","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-09","2008-06-13",1190,"ZARATE Nº 2","Buenos Aires","Importado","2008","82","PICK-UP CABINA DOBLE","158","DODGE","109","RAM 2500 SLT 4X4 TD HEAVY DUTY","1","Privado","Física","ZÁRATE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2007-10-29",1103,"ZARATE Nº 1","Buenos Aires","Protocolo 21","2007","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","ZÁRATE","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-03","2019-10-28",1052,"LOBOS","Buenos Aires","Importado","2019","82","PICK-UP CABINA DOBLE","047","FORD","C39","RANGER RAPTOR 2.0L BIT 4X4 10AT","1","Privado","Física","ZAPIOLA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-30","2017-07-21",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","307","SAVEIRO 1.6","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-28","2016-05-23",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","C.AUTONOMA DE BS.AS","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-16","2010-06-18",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2010","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","TIGRE","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2016-06-07",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-17","2018-09-06",1319,"LA MATANZA Nº 15","Buenos Aires","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","024","CHEVROLET","682","S10 CD 2.8 TD 4X4 HC AT","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-03-08","2014-10-29",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Importado","2014","82","PICK-UP CABINA DOBLE","102","NISSAN","642","FRONTIER LE 4X4 OFF ROAD 6MT","1","Privado","Física","GARIN","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
