"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","2007-09-21",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RV","CLIO PACK 1.5 DIE DA AA","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2014-09-11",1251,"LANUS Nº 8","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","LS","308 FELINE 2.0 N","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2001-01-18",1165,"SAN FERNANDO Nº 2","Buenos Aires","Nacional","2001","17","SEDAN 5 PUERTAS","37","RENAULT","GL","CLIO RN CA","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2013-09-18",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2011-11-24",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","53","VOLKSWAGEN","PF","SURAN 1.6L 5D 1200/2","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","2008-10-29",1273,"MORENO Nº 4","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","19","FORD","UW","FOCUS TREND 2,0L NAFTA","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-21","2010-02-18",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LX","SURAN     90B","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-22","2010-10-18",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","53","VOLKSWAGEN","NC","SURAN 1.6L 5D 11B","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-10-20","2012-10-16",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","07","CITROEN","66","C4 5P 2.0I 16V EXCLUSIVE BVA","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2013-01-23",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","TD","SURAN 1.6L 5D 700","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2006-05-26",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110 CV","1","Privado","Física","FCIO.VARELA","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-07","2011-01-20",1135,"LANUS Nº 4","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","1999-08-05",1135,"LANUS Nº 4","Buenos Aires","Nacional","1999","17","SEDAN 5 PTAS","37","RENAULT","CP","CLIO RL 5 PTAS. AA","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2008-11-03",1251,"LANUS Nº 8","Buenos Aires","Nacional","2008","17","SEDAN 5 PUERTAS","37","RENAULT","UG","CLIO 5 PTAS PACK PLUS","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2007-11-01",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2014-05-27",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2011-06-30",1216,"QUILMES Nº 7","Buenos Aires","Protocolo 21","2011","17","CHASIS C/CABINA","047","FORD","745","CARGO 1722E","1","Privado","Jurídica","QUILMES OESTE","BUENOS AIRES","No aplica","1993","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2013-11-27",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","07","CITROEN","AR","BERLINGO MULTISPACE 1.6I SX PACK AM53","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2011-05-02",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","53","VOLKSWAGEN","NB","SURAN 1.6L 5D 11A","1","Privado","Física","C EVITA","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2021-05-31",1192,"MORON Nº 07","Buenos Aires","Nacional","2021","17","SEDAN 5 PUERTAS","34","PEUGEOT","PW","208 ALLURE TIPTRONIC 1.6L","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2003-12-01",1257,"MORENO Nº 3","Buenos Aires","Nacional","2003","17","SEDAN 5 PUERTAS","37","RENAULT","MV","KANGOO RL GNC AA PLC IZQ","1","Privado","Física","FRANCISCO ALVAREZ","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-27","2010-10-07",1200,"SAN MARTIN Nº 6","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","VILLA LYNCH","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2010-01-26",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2013-05-30",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YJ","CLIO MIO 5P EXPRESSION PACK II","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2013-06-14",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LL","308 ALLURE 1.6N","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2007-08-14",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","SB","CLIO PACK PLUS 1.2","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-22","1998-02-04",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","37","RENAULT","BW","MEGANE RT","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","1997-04-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1997","17","SEDAN 5 PUERTAS","34","PEUGEOT","73","306 XND 5P","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2010-02-25",1257,"MORENO Nº 3","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1993","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2005-06-22",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA+DIR GAS 1.8","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1973","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2007-05-21",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Protocolo 21","2007","17","CHASIS C/CABINA","047","FORD","602","CARGO 1517","1","Privado","Jurídica","LLAVALLOL","BUENOS AIRES","No aplica","1990","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2004-03-23",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","08","CHEVROLET","94","CORSA II 5P GLS GAS 1.8","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2007-01-10",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","53","VOLKSWAGEN","KN","SURAN 60A","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1974","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","2005-08-31",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","EB","307 XS PREMIUM TIPTRONIC 2.0 5P","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2011-06-15",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","07","CITROEN","73","BERLINGO MULTISPACE 1.6I SX PACK AM51","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2012-07-18",1197,"SAN ISIDRO Nº 06","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LY","SURAN 90D","1","Privado","Física","BOULOGNE","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-18","2011-04-06",1195,"TIGRE Nº 3","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","08","CHEVROLET","CS","AGILE 5P 1.4 LT","1","Privado","Física","EL TALAR","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2004-08-11",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","EG","206 XRD CONFORT 5P","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-28","1997-07-15",1195,"TIGRE Nº 3","Buenos Aires","Importado","1997","17","CHASIS C/CABINA","044","FIAT","220","DUCATO 2.5D P.M. 14","1","Privado","Física","TIGRE","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2011-05-27",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","08","CHEVROLET","CT","AGILE 5P 1.4 LTZ","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-13","2005-02-02",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","34","PEUGEOT","CM","206 XT 1.6 5P","1","Privado","Física","BURZACO","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-22","2000-12-22",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","19","FORD","HD","ESCORT GHIA 1.8 5P N","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-21","2006-10-27",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","RF","CLIO 1.5 AUTENTIQUE DIESEL AA F4","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","1994-12-05",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","1994","17","SEDAN 5 PTAS","19","FORD","40","ESCORT LX","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","1998-03-31",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","34","PEUGEOT","74","306 XR8V5P","1","Privado","Física","CIUDADELA","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-20","2006-05-11",1197,"SAN ISIDRO Nº 06","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FH","307 XS 2.0 HDI 5P 90CV","1","Privado","Física","BOULOGNE","BUENOS AIRES","No identificado","1978","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2014-10-01",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","LP","308 ALLURE HDI NAV","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-27","2007-03-20",1197,"SAN ISIDRO Nº 06","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","19","FORD","UK","FOCUS AMBIENTE 5P 1.8L TDI","1","Privado","Física","","BUENOS AIRES","Masculino","1989","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2012-09-21",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","SK","SURAN 1.6L 5D 166","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2007-11-08",1193,"LUJAN Nº 2","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","LUJAN","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-28","2012-01-04",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2011-07-12",1257,"MORENO Nº 3","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","07","CITROEN","71","C4 5P 1.6I 16V X PACK LOOK","1","Privado","Física","CUARTEL V","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-10-20","2015-06-04",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2021-10-04","2013-07-04",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2007-04-25",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2007","17","SEDAN 5 PUERTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE +AC 1.6N","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2008-04-23",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2008","17","CHASIS C/CABINA","092","MERCEDES BENZ","844","L-1624","1","Privado","Jurídica","SARANDI","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-14","2016-07-06",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","34","PEUGEOT","NG","308 ALLURE 1.6","1","Privado","Física","RANELAGH","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2008-08-26",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LX","SURAN 90B","1","Privado","Física","TEMPERLEY/L. DE ZAMORA","BUENOS AIRES","No identificado","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2017-07-19",1192,"MORON Nº 07","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-01","2006-04-25",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","PM","CLIO 1,5 EXPRESSION DIESEL F4","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-19","2009-05-26",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-28","2008-02-25",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","07","CITROEN","40","BERLINGO MULTISPACE 1.9D PACK","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-26","2008-04-29",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","37","RENAULT","UG","CLIO 5 PTAS PACK PLUS","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2004-06-18",1146,"MERLO Nº 2","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","08","CHEVROLET","BE","CORSA II 5P GL AA+DIR GAS 1.8","1","Privado","Física","LIBERTAD","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-22","2017-12-05",1146,"MERLO Nº 2","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","37","RENAULT","2U","NUEVO SANDERO STEPWAY PRIVILEGE","1","Privado","Física","MERLO","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","2009-02-06",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","LW","SURAN 90A","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-29","2006-09-25",1124,"LANUS Nº 9","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FC","307 XR 1.6 5P 110CV","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2016-06-28",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2010-10-29",1014,"BRANDSEN","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","34","PEUGEOT","FF","307 XS PREMIUM 2.0 5P 143 CV","1","Privado","Física","BRANDSEN","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-12","2013-10-17",1014,"BRANDSEN","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","08","CHEVROLET","DU","AGILE LT 5P 1.4N","1","Privado","Física","BRANDSEN","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-05","1998-02-03",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1998","17","SEDAN 5 PUERTAS","19","FORD","63","ESCORT CLX 1.8 I (5  P)","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-15","2012-07-12",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","07","CITROEN","90","C4 5P 1.6I 16V X PACK LOOK","1","Privado","Física","LOS POLVORINES/MALV.ARG","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-04","2017-01-02",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","07","CITROEN","AR","BERLINGO MULTISPACE 1.6I SX PACK AM53","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","2007-11-27",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LM","SURAN        80B","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-10-25","1991-10-22",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","1991","17","SEDAN 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
